,Giving,Internet usage,God,Loss of interest,Unpopularity,Writing notes,Self-criticism,Finding lost valuables,Dreams,Workaholism,Energy levels,Parents' advice,Small - big dogs,Interests or hobbies,Lying,Borrowed stuff,Personality,Mood swings,Punctuality,Friends versus money,Decision making,Responding to a serious letter,Judgment calls,Reliability,Socializing,Achievements,Happiness in life,Changing the past,Daily events,New environment,Assertiveness,Elections,Hypochondria,Children,Compassion to animals,Loneliness,Fake,Empathy,Smoking,Alcohol,Healthy eating,Flying,Storm,Darkness,Heights,Spiders,Snakes,Rats,Ageing,Dangerous dogs,Fear of public speaking,Music,Slow songs or fast songs,Dance,Folk,Country,Classical music,Musical,Pop,Rock,Metal or Hardrock,Punk,"Hiphop, Rap","Reggae, Ska","Swing, Jazz",Rock n roll,Alternative,Latino,"Techno, Trance",Opera,History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets
403,4.0,1.0,5.0,1.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,1.0,5.0,3.0,4.0,2.0,4.0,5.0,1.0,4.0,5.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,5.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,3.0,4.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,1.0,3.0,1.0,5.0,4.0,1.0,4.0
404,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,4.0,5.0,4.0,2.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,5.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,5.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,5.0,2.0,3.0,5.0,4.0,4.0
405,5.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,1.0,5.0,3.0,5.0,1.0,3.0,5.0,3.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,3.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,4.0,1.0,5.0
406,5.0,2.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,1.0,4.0,5.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,5.0,5.0,5.0,1.0,3.0,2.0,5.0,3.0,4.0,2.0,2.0,2.0,3.0,5.0,3.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,5.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,5.0,3.0,5.0,5.0,3.0,2.0,5.0,3.0,5.0
407,2.0,2.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,3.0,2.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,5.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,3.0,5.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,5.0,4.0,4.0,2.0,2.0,5.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,5.0,2.0,3.0,1.0,5.0,3.0,4.0,1.0,1.0,3.0,3.0,5.0,4.0,4.0
408,2.0,2.0,5.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,5.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,5.0,3.0,3.0,4.0,5.0,3.0,2.0,2.0,4.0,3.0,5.0,5.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,5.0,2.0,1.0,1.0,4.0,5.0,1.0,2.0,5.0,3.0,2.0,4.0,4.0,5.0
409,3.0,2.0,5.0,4.0,4.0,1.0,4.0,5.0,4.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,5.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,5.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,4.0,5.0,4.0,3.0,1.0,5.0,4.0,4.0,3.0,1.0,3.0,2.0,5.0,3.0,2.0,5.0,3.0,5.0,5.0,2.0,3.0,2.0,5.0,3.0,1.0,1.0,3.0,5.0,3.0,5.0,5.0,1.0
410,1.0,2.0,3.0,1.0,5.0,2.0,5.0,5.0,4.0,2.0,4.0,5.0,1.0,4.0,2.0,5.0,3.0,4.0,1.0,3.0,5.0,2.0,5.0,2.0,5.0,3.0,3.0,2.0,3.0,5.0,3.0,1.0,2.0,5.0,5.0,5.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,4.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,5.0,5.0,4.0,3.0,1.0,4.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
411,2.0,2.0,2.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,3.0,2.0,2.0,5.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,1.0,4.0,5.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,5.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,4.0,5.0,3.0,3.0,4.0,4.0,2.0,5.0,3.0,3.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,4.0,4.0,5.0,1.0,2.0,1.0,3.0,1.0,4.0,5.0,2.0,3.0,5.0,3.0,2.0,3.0,5.0,3.0,5.0,5.0,3.0,1.0
412,3.0,3.0,5.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,5.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,1.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,5.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,5.0,3.0,5.0,2.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,5.0,5.0,2.0,3.0
413,5.0,2.0,4.0,1.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,2.0,3.0,5.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,1.0,2.0,5.0,4.0,5.0,1.0,5.0,5.0,1.0,2.0,5.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,5.0,4.0,5.0,1.0,2.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0,2.0,3.0,1.0,2.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0
414,5.0,2.0,5.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,1.0,4.0,2.0,5.0,5.0,3.0,4.0,2.0,1.0,4.0,2.0,5.0,2.0,5.0,5.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,5.0,3.0,1.0,4.0,5.0,5.0,4.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,3.0,4.0,5.0,2.0,5.0
415,2.0,2.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,2.0,3.0,4.0,5.0,5.0,3.0,5.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,2.0,5.0,4.0,2.0,1.0,5.0,5.0,4.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,1.0,3.0,5.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,4.0,5.0,2.0,1.0,1.0,5.0,4.0,5.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0
416,3.0,2.0,5.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,5.0,4.0,1.0,5.0,4.0,2.0,3.0,1.0,2.0,4.0,3.0,5.0,5.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,5.0,4.0,5.0,4.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,5.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,4.0
417,4.0,2.0,3.0,1.0,4.0,1.0,5.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,5.0,4.0,2.0,1.0,5.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,5.0,2.0,1.0,1.0,4.0,5.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,3.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,4.0,5.0,5.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0,2.0,4.0,1.0,5.0,5.0,4.0
418,2.0,1.0,2.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,2.0,4.0,5.0,3.0,1.0,5.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,2.0,2.0,2.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,2.0,2.0,4.0,3.0,5.0,1.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,2.0,5.0,4.0
419,3.0,2.0,1.0,1.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,1.0,1.0,3.0,5.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0,1.0,5.0,1.0,3.0,3.0,1.0,5.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,2.0,5.0,5.0,5.0,4.0,2.0,3.0,2.0,1.0,5.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,3.0,1.0
420,5.0,2.0,1.0,4.0,3.0,4.0,5.0,1.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,5.0,4.0,4.0,1.0,2.0,2.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,1.0,2.0,5.0,4.0,2.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,5.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,4.0,2.0,1.0,5.0,2.0,1.0,2.0,4.0,3.0,2.0,5.0,5.0,5.0
421,4.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,5.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,5.0,5.0,1.0,2.0,3.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,5.0,5.0,2.0
422,4.0,2.0,2.0,4.0,2.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,1.0,3.0,4.0,2.0,5.0,1.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,5.0,3.0,4.0,2.0,3.0,3.0,5.0,5.0,5.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,5.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,5.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,4.0,2.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,5.0,3.0,2.0
423,4.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,5.0,3.0,3.0,2.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,1.0,4.0,3.0,4.0,1.0,5.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0
424,4.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,4.0,5.0,5.0,1.0,3.0,5.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,5.0,5.0,3.0,3.0,1.0,2.0,5.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,1.0
425,2.0,2.0,2.0,1.0,5.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,3.0,2.0,1.0,5.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,2.0,2.0,5.0,4.0,3.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,3.0,2.0,1.0,2.0,4.0,3.0,4.0,5.0,5.0,5.0,2.0,2.0,3.0,5.0,4.0,2.0,2.0,1.0,2.0,5.0,1.0,3.0,4.0,5.0,5.0,1.0,3.0,3.0,2.0,3.0,5.0,4.0,3.0,5.0,2.0,3.0,3.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,5.0,1.0,4.0,5.0,3.0
426,2.0,2.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,5.0,3.0,4.0,4.0,2.0,4.0,5.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,5.0,2.0,4.0,5.0,1.0,5.0,3.0,2.0,2.0,1.0,5.0,3.0,2.0,5.0,5.0,5.0,1.0,3.0,3.0,5.0,5.0,2.0,1.0,3.0,5.0,2.0,5.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,5.0,3.0,2.0,5.0,3.0,2.0,2.0,4.0,2.0,5.0,1.0,4.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,5.0
427,2.0,2.0,3.0,2.0,5.0,1.0,3.0,1.0,4.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,4.0,3.0,4.0,4.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,5.0,4.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,4.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,3.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,5.0,3.0,3.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0
428,1.0,2.0,4.0,5.0,2.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,5.0,4.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,4.0,3.0,3.0,1.0,5.0,3.0,5.0,1.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,5.0,4.0,3.0,1.0,4.0,2.0,4.0,3.0,5.0,5.0,3.0
429,2.0,3.0,1.0,2.0,5.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0,5.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0
430,3.0,2.0,5.0,5.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,5.0,4.0,2.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,1.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,5.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,4.0,4.0,4.0,5.0,5.0,3.0
431,1.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,3.0,5.0,4.0,3.0,2.0,3.0,5.0,5.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0
432,4.0,2.0,1.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,3.0,2.0,4.0,3.0,5.0,4.0,3.0,1.0,1.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,1.0,5.0,5.0,4.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,5.0,3.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0,3.0,5.0,1.0,5.0,3.0,1.0,2.0,3.0,5.0,1.0,5.0,5.0,1.0,3.0,3.0,4.0,2.0,5.0,5.0,4.0
433,4.0,2.0,5.0,5.0,5.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,4.0,2.0,5.0,4.0,3.0
434,4.0,3.0,1.0,3.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,4.0,5.0,5.0,5.0,3.0,2.0,4.0,1.0,5.0,4.0,3.0,1.0,1.0,2.0,2.0,5.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,3.0,5.0,5.0,1.0,2.0,2.0,5.0,1.0,3.0,2.0,2.0,5.0,4.0,3.0,1.0,3.0,5.0,3.0,3.0,5.0,2.0,5.0
